,Branch,Branch Location,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Items Selling Price,Payment Type,cogs,gross margin percentage,gross income,Rating,DateTime
351,B,Abuja,Normal,Male,Sports and travel,30160.8,8,12064.32,253350.72,Cash,241286.4,4.761904762,12064.32,5.1,2019-01-10 14:49:00
352,B,Abuja,Member,Male,Home and lifestyle,10843.2,8,4337.28,91082.88,Cash,86745.6,4.761904762,4337.28,7.7,2019-03-03 13:01:00
353,B,Abuja,Member,Female,Home and lifestyle,31219.2,1,1560.96,32780.16,Epay,31219.2,4.761904762,1560.96,7.9,2019-01-17 18:45:00
354,B,Abuja,Member,Female,Sports and travel,24883.2,6,7464.96,156764.15999999997,Cash,149299.2,4.761904762,7464.96,5.6,2019-02-08 13:03:00
355,B,Abuja,Member,Female,Electronic accessories,33825.6,4,6765.120000000001,142067.52,Cash,135302.4,4.761904762,6765.120000000001,9.5,2019-03-09 18:00:00
356,B,Abuja,Member,Male,Health and beauty,20408.4,9,9183.78,192859.38,Card,183675.6,4.761904762,9183.78,8.4,2019-02-27 17:24:00
357,B,Abuja,Member,Female,Food and beverages,7203.6,9,3241.62,68074.02,Epay,64832.4,4.761904762,3241.62,4.1,2019-02-06 15:47:00
358,B,Abuja,Member,Male,Electronic accessories,6814.8,6,2044.44,42933.24,Card,40888.8,4.761904762,2044.44,8.1,2019-02-10 12:45:00
359,B,Abuja,Member,Female,Fashion accessories,6433.200000000001,4,1286.64,27019.44,Epay,25732.800000000003,4.761904762,1286.64,6.5,2019-03-22 14:42:00
360,B,Abuja,Normal,Male,Home and lifestyle,5817.6,2,581.76,12216.96,Epay,11635.2,4.761904762,581.76,6.5,2019-03-07 11:49:00
361,B,Abuja,Member,Female,Sports and travel,19825.2,9,8921.34,187348.14,Epay,178426.8,4.761904762,8921.34,10.0,2019-02-03 13:40:00
362,B,Abuja,Member,Male,Health and beauty,27266.4,4,5453.28,114518.88,Cash,109065.6,4.761904762,5453.28,7.6,2019-02-14 14:35:00
363,B,Abuja,Member,Female,Fashion accessories,35139.6,6,10541.88,221379.48,Epay,210837.6,4.761904762,10541.88,9.9,2019-01-07 15:01:00
364,B,Abuja,Member,Female,Food and beverages,17467.2,3,2620.08,55021.68,Epay,52401.6,4.761904762,2620.08,4.0,2019-03-05 18:17:00
365,B,Abuja,Normal,Female,Food and beverages,34804.8,3,5220.72,109635.12,Epay,104414.4,4.761904762,5220.72,6.4,2019-01-26 19:56:00
366,B,Abuja,Normal,Female,Health and beauty,27716.4,6,8314.92,174613.31999999998,Cash,166298.4,4.761904762,8314.92,6.1,2019-02-27 17:55:00
367,B,Abuja,Member,Male,Health and beauty,23169.6,9,10426.32,218952.72,Card,208526.4,4.761904762,10426.32,8.6,2019-03-12 12:09:00
368,B,Abuja,Normal,Male,Health and beauty,31633.2,10,15816.6,332148.6,Epay,316332.0,4.761904762,15816.6,5.1,2019-03-29 10:25:00
369,B,Abuja,Normal,Male,Home and lifestyle,29772.0,6,8931.6,187563.6,Cash,178632.0,4.761904762,8931.6,7.4,2019-03-05 18:14:00
370,B,Abuja,Normal,Male,Health and beauty,10926.0,7,3824.1,80306.09999999999,Cash,76482.0,4.761904762,3824.1,8.0,2019-03-19 18:19:00
371,B,Abuja,Member,Female,Sports and travel,5936.4,2,593.64,12466.44,Epay,11872.8,4.761904762,593.64,4.6,2019-02-05 11:32:00
372,B,Abuja,Normal,Female,Fashion accessories,26222.4,7,9177.84,192734.64,Cash,183556.8,4.761904762,9177.84,8.4,2019-02-15 12:44:00
373,B,Abuja,Member,Male,Fashion accessories,7898.400000000001,5,1974.6,41466.6,Epay,39492.0,4.761904762,1974.6,5.3,2019-03-05 12:29:00
374,B,Abuja,Member,Male,Fashion accessories,18489.6,1,924.48,19414.08,Epay,18489.6,4.761904762,924.48,5.2,2019-01-16 15:26:00
375,B,Abuja,Normal,Male,Home and lifestyle,19238.4,2,1923.84,40400.64,Epay,38476.8,4.761904762,1923.84,4.1,2019-01-20 20:38:00
376,B,Abuja,Member,Male,Sports and travel,35985.6,9,16193.52,340063.92,Card,323870.4,4.761904762,16193.52,4.2,2019-03-09 17:26:00
377,B,Abuja,Member,Female,Fashion accessories,20329.2,8,8131.68,170765.28,Epay,162633.6,4.761904762,8131.68,7.3,2019-03-09 14:57:00
378,B,Abuja,Normal,Female,Sports and travel,32500.8,9,14625.36,307132.56,Epay,292507.2,4.761904762,14625.36,7.2,2019-02-08 11:15:00
379,B,Abuja,Normal,Female,Fashion accessories,14263.2,7,4992.12,104834.52,Cash,99842.4,4.761904762,4992.12,7.5,2019-01-25 13:18:00
380,B,Abuja,Normal,Female,Sports and travel,12542.4,4,2508.48,52678.08,Cash,50169.600000000006,4.761904762,2508.48,7.4,2019-02-10 18:36:00
381,B,Abuja,Member,Male,Electronic accessories,31482.0,6,9444.6,198336.6,Card,188892.00000000003,4.761904762,9444.6,8.8,2019-02-17 14:40:00
382,B,Abuja,Normal,Male,Sports and travel,18687.6,10,9343.8,196219.8,Cash,186876.0,4.761904762,9343.8,8.2,2019-02-16 12:21:00
383,B,Abuja,Member,Male,Home and lifestyle,25869.6,8,10347.84,217304.64,Card,206956.8,4.761904762,10347.84,6.2,2019-03-06 15:07:00
384,B,Abuja,Member,Female,Fashion accessories,32954.4,4,6590.88,138408.48,Card,131817.6,4.761904762,6590.88,4.8,2019-03-23 19:20:00
385,B,Abuja,Member,Male,Electronic accessories,25981.2,1,1299.06,27280.26,Cash,25981.2,4.761904762,1299.06,6.1,2019-01-04 19:40:00
386,B,Abuja,Normal,Male,Home and lifestyle,18100.8,5,4525.2,95029.2,Epay,90504.0,4.761904762,4525.2,9.7,2019-03-07 13:58:00
387,B,Abuja,Member,Male,Health and beauty,34999.2,9,15749.639999999998,330742.44,Epay,314992.8,4.761904762,15749.639999999998,6.0,2019-03-30 14:43:00
388,B,Abuja,Normal,Male,Sports and travel,33620.4,6,10086.12,211808.52,Epay,201722.4,4.761904762,10086.12,10.0,2019-03-27 19:18:00
389,B,Abuja,Normal,Male,Food and beverages,14364.0,10,7182.0,150822.0,Card,143640.0,4.761904762,7182.0,5.9,2019-02-20 15:24:00
390,B,Abuja,Member,Male,Health and beauty,15325.2,8,6130.08,128731.68,Epay,122601.6,4.761904762,6130.08,5.6,2019-02-25 14:12:00
391,B,Abuja,Member,Male,Food and beverages,28818.0,5,7204.5,151294.5,Card,144090.0,4.761904762,7204.5,9.4,2019-01-26 12:45:00
392,B,Abuja,Member,Male,Electronic accessories,19040.4,6,5712.12,119954.52,Card,114242.4,4.761904762,5712.12,9.8,2019-01-19 17:34:00
393,B,Abuja,Normal,Male,Food and beverages,7124.4,8,2849.76,59844.96,Epay,56995.2,4.761904762,2849.76,8.7,2019-01-18 12:04:00
394,B,Abuja,Member,Male,Food and beverages,6508.799999999999,3,976.32,20502.72,Epay,19526.4,4.761904762,976.32,8.0,2019-03-05 19:46:00
395,B,Abuja,Member,Female,Home and lifestyle,34016.4,8,13606.56,285737.76,Epay,272131.2,4.761904762,13606.56,7.5,2019-03-03 19:00:00
396,B,Abuja,Member,Male,Home and lifestyle,16729.2,4,3345.84,70262.64,Cash,66916.8,4.761904762,3345.84,7.0,2019-02-08 10:53:00
397,B,Abuja,Normal,Female,Home and lifestyle,27734.4,3,4160.16,87363.36,Card,83203.2,4.761904762,4160.16,7.2,2019-02-11 10:39:00
398,B,Abuja,Normal,Female,Fashion accessories,26467.2,2,2646.7200000000003,55581.12,Epay,52934.4,4.761904762,2646.7200000000003,4.6,2019-01-15 13:41:00
399,B,Abuja,Normal,Male,Home and lifestyle,9198.0,4,1839.6,38631.6,Epay,36792.0,4.761904762,1839.6,5.7,2019-01-26 20:23:00
400,B,Abuja,Member,Female,Electronic accessories,20696.4,4,4139.28,86924.88,Cash,82785.6,4.761904762,4139.28,6.6,2019-03-15 11:57:00
401,B,Abuja,Member,Male,Health and beauty,9324.0,10,4662.0,97902.0,Epay,93240.0,4.761904762,4662.0,8.7,2019-02-06 14:51:00
402,B,Abuja,Member,Male,Home and lifestyle,6397.2,5,1599.3,33585.3,Card,31986.0,4.761904762,1599.3,5.4,2019-02-15 12:42:00
403,B,Abuja,Normal,Female,Fashion accessories,10933.2,3,1639.98,34439.579999999994,Epay,32799.6,4.761904762,1639.98,5.1,2019-03-28 13:41:00
404,B,Abuja,Normal,Female,Electronic accessories,35902.8,9,16156.26,339281.46,Card,323125.2,4.761904762,16156.26,6.5,2019-03-02 19:42:00
405,B,Abuja,Normal,Male,Home and lifestyle,33249.6,5,8312.4,174560.4,Epay,166248.0,4.761904762,8312.4,4.9,2019-03-20 19:17:00
406,B,Abuja,Normal,Male,Sports and travel,16711.2,3,2506.68,52640.27999999999,Card,50133.6,4.761904762,2506.68,4.4,2019-01-04 13:24:00
407,B,Abuja,Member,Female,Sports and travel,10659.6,7,3730.86,78348.06,Cash,74617.2,4.761904762,3730.86,6.5,2019-03-11 15:53:00
408,B,Abuja,Normal,Female,Sports and travel,8917.2,5,2229.3,46815.3,Cash,44586.0,4.761904762,2229.3,8.5,2019-03-24 18:27:00
409,B,Abuja,Normal,Male,Fashion accessories,34153.200000000004,8,13661.28,286886.88,Epay,273225.60000000003,4.761904762,13661.28,8.7,2019-02-12 12:58:00
410,B,Abuja,Normal,Female,Food and beverages,20642.4,3,3096.36,65023.55999999999,Card,61927.2,4.761904762,3096.36,7.9,2019-03-10 18:59:00
411,B,Abuja,Normal,Male,Electronic accessories,16326.0,6,4897.8,102853.8,Epay,97956.0,4.761904762,4897.8,6.1,2019-01-31 13:44:00
412,B,Abuja,Normal,Male,Food and beverages,22348.8,7,7822.080000000001,164263.68,Epay,156441.6,4.761904762,7822.080000000001,5.4,2019-03-06 13:46:00
413,B,Abuja,Member,Male,Health and beauty,24973.2,9,11237.94,235996.74,Epay,224758.8,4.761904762,11237.94,4.0,2019-01-26 19:14:00
414,B,Abuja,Member,Female,Electronic accessories,32652.0,6,9795.6,205707.6,Cash,195912.00000000003,4.761904762,9795.6,5.3,2019-02-26 10:52:00
415,B,Abuja,Normal,Female,Fashion accessories,29293.2,2,2929.32,61515.72,Cash,58586.4,4.761904762,2929.32,6.5,2019-01-26 19:28:00
416,B,Abuja,Member,Female,Electronic accessories,3812.4,3,571.86,12009.06,Card,11437.2,4.761904762,571.86,8.7,2019-03-12 13:52:00
417,B,Abuja,Normal,Female,Health and beauty,30272.4,9,13622.58,286074.18,Cash,272451.6,4.761904762,13622.58,8.0,2019-02-11 10:54:00
418,B,Abuja,Member,Male,Fashion accessories,26575.2,4,5315.04,111615.84,Cash,106300.8,4.761904762,5315.04,6.7,2019-02-21 18:31:00
419,B,Abuja,Member,Female,Electronic accessories,4759.2,5,1189.8,24985.8,Cash,23796.0,4.761904762,1189.8,4.3,2019-03-02 19:26:00
420,B,Abuja,Normal,Male,Home and lifestyle,33793.200000000004,8,13517.28,283862.88,Card,270345.60000000003,4.761904762,13517.28,8.3,2019-02-02 18:42:00
421,B,Abuja,Member,Female,Electronic accessories,29304.000000000004,3,4395.6,92307.6,Cash,87912.0,4.761904762,4395.6,4.8,2019-02-09 19:43:00
422,B,Abuja,Normal,Male,Food and beverages,26301.6,7,9205.56,193316.76,Card,184111.2,4.761904762,9205.56,4.2,2019-01-14 19:06:00
423,B,Abuja,Member,Male,Food and beverages,16758.0,9,7541.1,158363.1,Epay,150822.0,4.761904762,7541.1,6.4,2019-02-02 15:34:00
424,B,Abuja,Member,Male,Fashion accessories,11743.2,4,2348.64,49321.44,Cash,46972.8,4.761904762,2348.64,9.0,2019-01-29 14:12:00
425,B,Abuja,Member,Female,Fashion accessories,13787.999999999998,4,2757.6,57909.600000000006,Cash,55151.99999999999,4.761904762,2757.6,5.7,2019-03-13 19:22:00
426,B,Abuja,Normal,Male,Sports and travel,19602.0,1,980.1,20582.1,Epay,19602.0,4.761904762,980.1,7.9,2019-02-26 19:24:00
427,B,Abuja,Member,Female,Food and beverages,26856.0,10,13427.999999999998,281988.0,Cash,268560.0,4.761904762,13427.999999999998,9.5,2019-01-08 20:55:00
428,B,Abuja,Normal,Female,Sports and travel,24274.800000000003,5,6068.700000000001,127442.7,Epay,121374.0,4.761904762,6068.700000000001,6.3,2019-03-06 18:13:00
429,B,Abuja,Normal,Female,Health and beauty,35895.6,6,10768.68,226142.28,Epay,215373.6,4.761904762,10768.68,7.9,2019-02-26 16:52:00
430,B,Abuja,Normal,Male,Fashion accessories,17269.2,7,6044.22,126928.62,Cash,120884.4,4.761904762,6044.22,6.2,2019-01-07 20:52:00
431,B,Abuja,Normal,Male,Health and beauty,24004.800000000003,5,6001.200000000001,126025.2,Cash,120024.0,4.761904762,6001.200000000001,7.6,2019-02-20 18:01:00
432,B,Abuja,Normal,Female,Food and beverages,17463.6,7,6112.26,128357.46,Card,122245.2,4.761904762,6112.26,5.2,2019-01-25 13:30:00
433,B,Abuja,Member,Male,Electronic accessories,14507.999999999998,10,7253.999999999999,152334.0,Card,145080.0,4.761904762,7253.999999999999,7.0,2019-01-24 17:37:00
434,B,Abuja,Normal,Male,Health and beauty,6519.599999999999,10,3259.8,68455.8,Epay,65196.0,4.761904762,3259.8,5.9,2019-03-13 11:46:00
435,B,Abuja,Member,Male,Health and beauty,14043.6,1,702.18,14745.78,Card,14043.6,4.761904762,702.18,4.7,2019-03-12 16:46:00
436,B,Abuja,Normal,Female,Electronic accessories,5385.6,8,2154.24,45239.04,Cash,43084.8,4.761904762,2154.24,8.6,2019-02-23 12:29:00
437,B,Abuja,Member,Male,Sports and travel,28774.800000000003,6,8632.44,181281.24,Cash,172648.8,4.761904762,8632.44,5.5,2019-01-31 14:04:00
438,B,Abuja,Normal,Male,Sports and travel,35186.4,4,7037.28,147782.88,Epay,140745.6,4.761904762,7037.28,6.4,2019-03-12 19:53:00
439,B,Abuja,Member,Male,Health and beauty,18406.8,4,3681.36,77308.56,Card,73627.2,4.761904762,3681.36,4.0,2019-01-25 10:11:00
440,B,Abuja,Normal,Male,Home and lifestyle,7927.2,9,3567.24,74912.04000000001,Cash,71344.8,4.761904762,3567.24,6.8,2019-02-07 18:48:00
441,B,Abuja,Normal,Female,Sports and travel,20862.0,6,6258.6,131430.6,Cash,125172.0,4.761904762,6258.6,5.2,2019-02-24 13:02:00
442,B,Abuja,Member,Female,Food and beverages,15415.2,9,6936.840000000001,145673.64,Card,138736.8,4.761904762,6936.840000000001,8.9,2019-02-05 15:26:00
443,B,Abuja,Member,Male,Electronic accessories,17312.4,3,2596.86,54534.06,Card,51937.2,4.761904762,2596.86,7.8,2019-02-10 18:23:00
444,B,Abuja,Member,Female,Health and beauty,20149.2,7,7052.22,148096.62,Epay,141044.4,4.761904762,7052.22,8.9,2019-03-05 19:06:00
445,B,Abuja,Member,Female,Health and beauty,27684.000000000004,7,9689.4,203477.4,Cash,193788.0,4.761904762,9689.4,7.7,2019-02-15 20:21:00
446,B,Abuja,Normal,Female,Health and beauty,4860.0,10,2430.0,51030.0,Card,48600.0,4.761904762,2430.0,4.8,2019-02-27 11:06:00
447,B,Abuja,Member,Female,Fashion accessories,19702.8,7,6895.98,144815.58,Card,137919.6,4.761904762,6895.98,8.5,2019-03-14 19:02:00
448,B,Abuja,Member,Male,Home and lifestyle,9720.0,9,4374.0,91854.0,Cash,87480.0,4.761904762,4374.0,4.8,2019-03-02 14:16:00
449,B,Abuja,Member,Female,Food and beverages,32090.4,4,6418.08,134779.68000000002,Card,128361.6,4.761904762,6418.08,7.8,2019-01-07 12:20:00
450,B,Abuja,Normal,Male,Electronic accessories,9900.0,3,1485.0,31185.0,Epay,29700.0,4.761904762,1485.0,6.5,2019-03-01 15:40:00
451,B,Abuja,Normal,Male,Sports and travel,26989.2,1,1349.46,28338.660000000003,Cash,26989.2,4.761904762,1349.46,5.6,2019-03-16 16:58:00
452,B,Abuja,Member,Female,Electronic accessories,9453.6,7,3308.76,69483.95999999999,Cash,66175.2,4.761904762,3308.76,9.9,2019-02-02 19:40:00
453,B,Abuja,Normal,Female,Fashion accessories,21945.6,2,2194.56,46085.76,Card,43891.2,4.761904762,2194.56,4.9,2019-01-25 19:39:00
454,B,Abuja,Member,Female,Home and lifestyle,12736.8,9,5731.56,120362.76,Card,114631.2,4.761904762,5731.56,9.6,2019-01-05 19:50:00
455,B,Abuja,Normal,Female,Electronic accessories,8514.0,4,1702.8000000000002,35758.8,Card,34056.0,4.761904762,1702.8000000000002,4.0,2019-01-30 13:32:00
456,B,Abuja,Normal,Female,Food and beverages,35888.4,5,8972.1,188414.1,Cash,179442.0,4.761904762,8972.1,9.9,2019-01-14 12:09:00
457,B,Abuja,Member,Male,Sports and travel,27295.2,1,1364.7600000000002,28659.960000000003,Cash,27295.2,4.761904762,1364.7600000000002,5.8,2019-01-31 13:19:00
458,B,Abuja,Normal,Male,Food and beverages,6559.2,7,2295.7200000000003,48210.12,Card,45914.4,4.761904762,2295.7200000000003,6.6,2019-03-10 14:04:00
459,B,Abuja,Normal,Female,Fashion accessories,13662.000000000002,10,6831.000000000001,143451.0,Cash,136620.0,4.761904762,6831.000000000001,9.7,2019-01-26 14:51:00
460,B,Abuja,Normal,Male,Home and lifestyle,4892.4,9,2201.58,46233.18,Cash,44031.6,4.761904762,2201.58,5.8,2019-03-15 10:26:00
461,B,Abuja,Member,Female,Health and beauty,14781.6,6,4434.48,93124.08,Card,88689.6,4.761904762,4434.48,8.3,2019-03-05 13:30:00
462,B,Abuja,Member,Male,Electronic accessories,6926.4,9,3116.88,65454.48,Cash,62337.6,4.761904762,3116.88,8.0,2019-03-04 16:28:00
463,B,Abuja,Normal,Female,Fashion accessories,14310.0,5,3577.5,75127.5,Epay,71550.0,4.761904762,3577.5,9.6,2019-02-22 10:43:00
464,B,Abuja,Member,Female,Fashion accessories,24735.6,4,4947.12,103889.52,Cash,98942.4,4.761904762,4947.12,4.1,2019-01-04 19:01:00
465,B,Abuja,Normal,Female,Health and beauty,12315.6,10,6157.8,129313.8,Cash,123156.0,4.761904762,6157.8,5.1,2019-01-02 13:00:00
466,B,Abuja,Normal,Male,Sports and travel,7873.200000000001,2,787.3199999999999,16533.72,Epay,15746.4,4.761904762,787.3199999999999,6.9,2019-01-25 14:29:00
467,B,Abuja,Normal,Male,Health and beauty,34599.6,1,1729.98,36329.58,Epay,34599.6,4.761904762,1729.98,7.8,2019-01-25 16:28:00
468,B,Abuja,Normal,Female,Health and beauty,20599.2,2,2059.92,43258.32,Epay,41198.4,4.761904762,2059.92,8.3,2019-01-12 17:13:00
469,B,Abuja,Member,Male,Fashion accessories,9151.2,8,3660.48,76870.08,Card,73209.6,4.761904762,3660.48,6.7,2019-03-19 19:42:00
470,B,Abuja,Member,Male,Fashion accessories,14619.6,9,6578.82,138155.22,Cash,131576.4,4.761904762,6578.82,7.0,2019-01-02 13:40:00
471,B,Abuja,Member,Female,Food and beverages,7513.200000000001,3,1126.98,23666.58,Card,22539.6,4.761904762,1126.98,8.0,2019-03-20 13:53:00
472,B,Abuja,Normal,Male,Sports and travel,24217.2,5,6054.299999999999,127140.3,Cash,121086.0,4.761904762,6054.299999999999,6.9,2019-02-27 17:27:00
473,B,Abuja,Normal,Male,Fashion accessories,24868.8,2,2486.88,52224.48,Card,49737.6,4.761904762,2486.88,6.9,2019-01-31 19:48:00
474,B,Abuja,Normal,Male,Fashion accessories,34394.4,7,12038.04,252798.84,Card,240760.8,4.761904762,12038.04,9.6,2019-03-09 14:36:00
475,B,Abuja,Normal,Female,Fashion accessories,17078.399999999998,1,853.92,17932.32,Card,17078.399999999998,4.761904762,853.92,6.8,2019-02-22 18:19:00
476,B,Abuja,Member,Female,Sports and travel,31834.800000000003,8,12733.92,267412.32,Card,254678.4,4.761904762,12733.92,4.3,2019-03-22 19:35:00
477,B,Abuja,Member,Female,Health and beauty,6893.999999999999,1,344.7,7238.700000000001,Card,6893.999999999999,4.761904762,344.7,9.5,2019-01-28 17:58:00
478,B,Abuja,Member,Female,Health and beauty,9745.2,1,487.26,10232.46,Card,9745.2,4.761904762,487.26,5.3,2019-01-12 20:07:00
479,B,Abuja,Member,Female,Sports and travel,14083.2,1,704.16,14787.36,Card,14083.2,4.761904762,704.16,9.6,2019-03-26 11:02:00
480,B,Abuja,Normal,Female,Electronic accessories,26895.6,6,8068.68,169442.28,Cash,161373.6,4.761904762,8068.68,6.7,2019-01-01 19:07:00
481,B,Abuja,Normal,Male,Electronic accessories,7923.6,6,2377.08,49918.67999999999,Cash,47541.6,4.761904762,2377.08,7.6,2019-01-02 18:50:00
482,B,Abuja,Member,Female,Fashion accessories,10641.6,5,2660.4,55868.4,Cash,53208.00000000001,4.761904762,2660.4,6.9,2019-02-13 16:59:00
483,B,Abuja,Member,Female,Food and beverages,27864.000000000004,9,12538.8,263314.8,Card,250776.0,4.761904762,12538.8,4.5,2019-02-15 14:15:00
484,B,Abuja,Normal,Male,Electronic accessories,28580.4,10,14290.2,300094.2,Cash,285804.0,4.761904762,14290.2,6.2,2019-02-07 20:24:00
485,B,Abuja,Member,Female,Food and beverages,26298.0,10,13149.0,276129.0,Card,262980.0,4.761904762,13149.0,8.7,2019-03-03 12:25:00
486,B,Abuja,Normal,Male,Sports and travel,13327.2,6,3998.16,83961.36,Cash,79963.2,4.761904762,3998.16,4.5,2019-03-22 18:33:00
487,B,Abuja,Member,Male,Health and beauty,26125.2,8,10450.08,219451.68,Cash,209001.6,4.761904762,10450.08,4.6,2019-03-30 17:58:00
488,B,Abuja,Normal,Male,Sports and travel,12373.2,10,6186.599999999999,129918.6,Epay,123732.0,4.761904762,6186.599999999999,6.7,2019-03-16 10:11:00
489,B,Abuja,Member,Male,Home and lifestyle,21736.8,10,10868.4,228236.4,Cash,217368.0,4.761904762,10868.4,6.0,2019-02-12 16:19:00
490,B,Abuja,Member,Female,Sports and travel,17816.4,4,3563.28,74828.88,Epay,71265.6,4.761904762,3563.28,6.6,2019-03-21 15:25:00
491,B,Abuja,Normal,Female,Fashion accessories,14792.4,10,7396.200000000001,155320.2,Cash,147924.0,4.761904762,7396.200000000001,7.3,2019-02-28 14:42:00
492,B,Abuja,Member,Female,Home and lifestyle,27964.800000000003,9,12584.159999999998,264267.36,Epay,251683.2,4.761904762,12584.159999999998,9.8,2019-02-04 13:21:00
493,B,Abuja,Normal,Female,Fashion accessories,12492.000000000002,2,1249.2,26233.2,Epay,24984.000000000004,4.761904762,1249.2,8.2,2019-03-13 19:48:00
494,B,Abuja,Member,Female,Health and beauty,9115.2,8,3646.08,76567.68,Epay,72921.6,4.761904762,3646.08,8.7,2019-03-05 20:24:00
495,B,Abuja,Normal,Male,Fashion accessories,35960.4,2,3596.0399999999995,75516.84,Epay,71920.8,4.761904762,3596.0399999999995,7.1,2019-02-26 11:48:00
496,B,Abuja,Normal,Male,Sports and travel,27331.2,8,10932.48,229582.08,Cash,218649.6,4.761904762,10932.48,5.5,2019-03-20 14:14:00
497,B,Abuja,Member,Female,Sports and travel,35326.8,1,1766.34,37093.14,Cash,35326.8,4.761904762,1766.34,8.9,2019-01-21 17:36:00
498,B,Abuja,Member,Male,Sports and travel,26629.2,1,1331.46,27960.66,Card,26629.2,4.761904762,1331.46,5.4,2019-02-03 15:53:00
499,B,Abuja,Normal,Female,Sports and travel,33591.6,2,3359.16,70542.36,Cash,67183.2,4.761904762,3359.16,6.3,2019-03-25 17:53:00
500,B,Abuja,Normal,Male,Sports and travel,31842.0,1,1592.1,33434.1,Card,31842.0,4.761904762,1592.1,9.5,2019-02-25 16:36:00
501,B,Abuja,Member,Female,Sports and travel,17460.0,3,2619.0,54999.0,Cash,52380.0,4.761904762,2619.0,6.7,2019-01-08 12:50:00
502,B,Abuja,Normal,Female,Food and beverages,30258.0,6,9077.4,190625.4,Card,181548.0,4.761904762,9077.4,7.7,2019-01-29 10:48:00
503,B,Abuja,Member,Male,Health and beauty,22064.4,5,5516.1,115838.1,Cash,110322.0,4.761904762,5516.1,7.0,2019-03-29 14:28:00
504,B,Abuja,Member,Female,Sports and travel,32666.4,7,11433.24,240098.04,Card,228664.8,4.761904762,11433.24,6.2,2019-01-16 18:03:00
505,B,Abuja,Member,Male,Health and beauty,19749.6,5,4937.4,103685.4,Epay,98748.0,4.761904762,4937.4,9.8,2019-03-29 16:48:00
506,B,Abuja,Normal,Female,Electronic accessories,16455.6,3,2468.34,51835.14,Card,49366.8,4.761904762,2468.34,7.7,2019-03-26 10:34:00
507,B,Abuja,Normal,Male,Fashion accessories,14115.6,4,2823.1200000000003,59285.52,Card,56462.4,4.761904762,2823.1200000000003,9.0,2019-01-16 20:03:00
508,B,Abuja,Member,Male,Fashion accessories,21549.6,2,2154.96,45254.16,Epay,43099.2,4.761904762,2154.96,6.7,2019-01-13 14:55:00
509,B,Abuja,Member,Female,Food and beverages,19569.6,10,9784.8,205480.8,Card,195696.0,4.761904762,9784.8,6.1,2019-02-07 11:28:00
510,B,Abuja,Normal,Male,Electronic accessories,8262.0,10,4131.0,86751.0,Epay,82620.0,4.761904762,4131.0,8.2,2019-02-06 19:20:00
511,B,Abuja,Member,Female,Fashion accessories,26625.6,1,1331.28,27956.88,Card,26625.6,4.761904762,1331.28,5.0,2019-01-05 11:32:00
512,B,Abuja,Member,Female,Sports and travel,7264.8,4,1452.9600000000005,30512.16,Card,29059.2,4.761904762,1452.9600000000005,5.0,2019-02-13 12:14:00
513,B,Abuja,Normal,Female,Food and beverages,25632.0,1,1281.6,26913.6,Card,25632.0,4.761904762,1281.6,9.2,2019-01-05 20:40:00
514,B,Abuja,Member,Male,Home and lifestyle,13971.6,4,2794.32,58680.72,Epay,55886.4,4.761904762,2794.32,4.9,2019-03-19 13:40:00
515,B,Abuja,Normal,Female,Sports and travel,18554.4,5,4638.6,97410.6,Cash,92772.0,4.761904762,4638.6,4.2,2019-01-26 17:45:00
516,B,Abuja,Normal,Male,Fashion accessories,20617.2,3,3092.5800000000004,64944.18,Epay,61851.6,4.761904762,3092.5800000000004,6.5,2019-02-09 20:31:00
517,B,Abuja,Normal,Female,Fashion accessories,19551.6,9,8798.22,184762.62,Cash,175964.4,4.761904762,8798.22,8.9,2019-02-22 10:49:00
518,B,Abuja,Normal,Female,Health and beauty,20966.4,9,9434.88,198132.48,Cash,188697.6,4.761904762,9434.88,9.7,2019-02-05 12:34:00
519,B,Abuja,Normal,Male,Home and lifestyle,13492.8,3,2023.9200000000003,42502.32000000001,Card,40478.4,4.761904762,2023.9200000000003,7.7,2019-01-20 13:45:00
520,B,Abuja,Member,Female,Fashion accessories,25934.4,2,2593.44,54462.24,Cash,51868.8,4.761904762,2593.44,9.5,2019-02-04 19:38:00
521,B,Abuja,Normal,Male,Electronic accessories,7768.799999999999,9,3495.96,73415.15999999999,Cash,69919.2,4.761904762,3495.96,7.3,2019-03-14 12:32:00
522,B,Abuja,Normal,Female,Electronic accessories,15271.2,8,6108.48,128278.08000000002,Epay,122169.6,4.761904762,6108.48,5.7,2019-01-30 13:58:00
523,B,Abuja,Normal,Male,Fashion accessories,35730.0,2,3573.0000000000005,75033.0,Cash,71460.0,4.761904762,3573.0000000000005,9.0,2019-03-20 13:02:00
524,B,Abuja,Normal,Female,Fashion accessories,28749.6,7,10062.36,211309.56,Card,201247.2,4.761904762,10062.36,5.5,2019-01-10 10:33:00
525,B,Abuja,Member,Female,Home and lifestyle,29534.4,5,7383.6,155055.6,Card,147672.0,4.761904762,7383.6,7.6,2019-02-25 17:16:00
526,B,Abuja,Member,Male,Sports and travel,9601.2,10,4800.6,100812.6,Cash,96012.0,4.761904762,4800.6,8.6,2019-01-29 11:48:00
527,B,Abuja,Normal,Male,Food and beverages,26060.4,2,2606.04,54726.84,Card,52120.8,4.761904762,2606.04,8.1,2019-01-13 19:55:00
